,Unnamed: 0,url,title,author,avg_rating,num_reviews,num_ratings,pages,publish_year,series,genres,awards,places,book_score,mean_norm,min_max_norm
48,48,https://www.goodreads.com/book/show/6088007-neuromancer,Neuromancer,William Gibson,3.9,10131,272592,292.0,1984,True,"['Science Fiction', 'Fiction', 'Science Fiction']","['Hugo Award for Best Novel (1985)', 'Nebula Award for Best Novel (1984)', 'Locus Award Nominee for Best First Novel and Best SF Novel (1985)', 'British Science Fiction Association Award Nominee for Best Novel (1984)', 'Philip K. Dick Award (1985)\n...more\nJohn W. Campbell Memorial Award Nominee (1985)', 'Ditmar Award for Best International Long Fiction (1985)', 'SF Chronicle Award for Novel (1985)', 'Tähtivaeltaja Award (1992)', 'Prix Aurora Award Nominee (1985)', 'Seiun Award 星雲賞 for Best Translated Long Story (1987)\n...less']","Chiba, Tokyo  (Japan)",37906,5.439934121621621,6.655405405405405
49,49,https://www.goodreads.com/book/show/830.Snow_Crash,Snow Crash,Neal Stephenson,4.02,9530,243636,438.0,1992,False,"['Science Fiction', 'Fiction', 'Science Fiction']","['Arthur C. Clarke Award Nominee (1994)', 'British Science Fiction Association Award Nominee (1993)', ""Grand Prix de l'Imaginaire for Roman étranger (1997)"", 'Prometheus Award Nominee for Best Novel (1993)', 'Washington State Book Award (1993)\n...more\nSeiun Award 星雲賞 Nominee for Best Foreign Novel (1999)\n...less']",United States of America,37418,5.622366554054054,7.020270270270269
50,50,https://www.goodreads.com/book/show/8525590-wither,Wither,Lauren DeStefano,3.79,8123,99283,358.0,2011,True,"['Young Adult', 'Science Fiction', '1,594 users']","['Rhode Island Teen Book Award Nominee (2013)', 'Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction (2011)']",Florida  (United States),36302,5.272704391891892,6.320945945945946
51,51,https://www.goodreads.com/book/show/662.Atlas_Shrugged,Atlas Shrugged,Ayn Rand,3.69,17831,361773,1078.0,1957,False,"['Fiction', 'Classics', 'Philosophy']","['Prometheus Hall of Fame Award (1983)', 'National Book Award Finalist for Fiction (1958)']",,36249,5.120677364864865,6.016891891891892
52,52,https://www.goodreads.com/book/show/9014.The_Long_Walk,The Long Walk,Richard Bachman,4.08,7746,135572,370.0,1979,False,"['Horror', 'Fiction', 'Science Fiction']",,Maine  (United States),36145,5.71358277027027,7.202702702702703
53,53,https://www.goodreads.com/book/show/15863832-angelfall,Angelfall,Susan Ee,4.11,15941,175597,288.0,2011,True,"['Fantasy', 'Young Adult', 'Paranormal']",['CYBILS Award Nominee for Fantasy & Science Fiction (Young Adult) (2011)'],"San Francisco, California  (United States)",35734,5.759190878378379,7.29391891891892
54,54,https://www.goodreads.com/book/show/13376.The_House_of_the_Scorpion,The House of the Scorpion,Nancy Farmer,4.06,6486,85562,380.0,2002,True,"['Young Adult', 'Science Fiction', 'Science Fiction']","['Newbery Medal Nominee (2003)', ""National Book Award for Young People's Literature (2002)"", ""Mythopoeic Fantasy Award Nominee for Children's Literature (2003)"", 'Buxtehuder Bulle (2003)', 'Michael L. Printz Award Nominee (2003)\n...more\nSouth Carolina Book Award for Junior Book Award (2006)', 'Grand Canyon Reader Award for Teen Book (2005)', 'Rhode Island Teen Book Award (2004)', ""Dorothy Canfield Fisher Children's Book Award Nominee (2004)"", ""Pacific Northwest Library Association Young Reader's Choice Award for Senior (2005)"", 'Michigan Library Association Thumbs Up! Award Nominee (2003)', 'Lincoln Award Nominee (2008)', 'Missouri Gateway Readers Award Nominee (2005)', 'Oklahoma Sequoyah Award for YA (2005)\n...less']",,34657,5.683177364864865,7.14189189189189
55,55,https://www.goodreads.com/book/show/17690.The_Trial,The Trial,Franz Kafka,3.96,8254,247913,255.0,1925,False,"['Classics', 'Fiction', 'Literature']","[""Helen and Kurt Wolff Translator's Prize Nominee for Breon Mitchell (1999)""]",,30815,5.531150337837838,6.837837837837839
56,56,https://www.goodreads.com/book/show/530965.The_Day_of_the_Triffids,The Day of the Triffids,John Wyndham,4.02,3653,93059,228.0,1951,True,"['Science Fiction', 'Fiction', 'Classics']",['International Fantasy Award Nominee for Fiction (1952)'],"London, England  (United Kingdom)   United Kingdom",30535,5.622366554054054,7.020270270270269
57,57,https://www.goodreads.com/book/show/8235178-across-the-universe,Across the Universe,Beth Revis,3.77,10354,116312,399.0,2011,True,"['Young Adult', 'Science Fiction', 'Science Fiction']","['Rhode Island Teen Book Award Nominee (2013)', 'Lincoln Award Nominee (2014)', 'Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction and for Goodreads Author (2011)', 'Carnegie Medal Nominee (2012)']",Godspeed  United States of America  Earth  …more Outer Space  …less,29924,5.242298986486487,6.260135135135135
58,58,https://www.goodreads.com/book/show/13651.The_Dispossessed,The Dispossessed,Ursula K. Le Guin,4.2,6157,94740,387.0,1974,True,"['Science Fiction', 'Fiction', 'Fantasy']","['Hugo Award for Best Novel (1975)', 'Nebula Award for Best Novel (1974)', 'Prometheus Hall of Fame Award (1993)', 'Locus Award for Best Novel (1975)', 'Jupiter Award for Best Novel (1975)\n...more\nJohn W. Campbell Memorial Award Nominee for Best Science Fiction Novel (1975)', 'Ditmar Award Nominee for Best International Long Fiction (1975)', 'Premi Ictineu for Millor novel·la traduïda (2019)\n...less']",,29923,5.896015202702703,7.567567567567568
59,59,https://www.goodreads.com/book/show/3432478-the-forest-of-hands-and-teeth,The Forest of Hands and Teeth,Carrie Ryan,3.59,8816,83551,310.0,2009,True,"['Young Adult', 'Horror', '1,782 users']","['Georgia Peach Book Award Nominee for Honor book (2010)', 'Goodreads Choice Award Nominee for Young Adult Series (2009)']",,29434,4.968650337837838,5.712837837837838
60,60,https://www.goodreads.com/book/show/52397.Parable_of_the_Sower,Parable of the Sower,Octavia E. Butler,4.17,8031,80576,345.0,1993,True,"['Fiction', 'Science Fiction', 'Science Fiction']","['Nebula Award Nominee for Best Novel (1994)', 'Locus Award Nominee for Best SF Novel (1995)']","California, 2025  (United States)",28540,5.850407094594595,7.476351351351351
61,61,https://www.goodreads.com/book/show/216363.The_Man_in_the_High_Castle,The Man in the High Castle,Philip K. Dick,3.62,12102,184139,259.0,1962,False,"['Science Fiction', 'Fiction', 'Science Fiction']","['Hugo Award for Best Novel (1963)', 'Tähtivaeltaja Award (1993)']","San Francisco, California, 1962  (United States)   California  (United States)",27875,5.014258445945947,5.804054054054054
62,62,https://www.goodreads.com/book/show/20170404-station-eleven,Station Eleven,Emily St. John Mandel,4.05,40686,348531,333.0,2014,False,"['Fiction', 'Science Fiction', 'Science Fiction']","['Locus Award Nominee for Best SF Novel (2015)', 'Arthur C. Clarke Award (2015)', 'Kurd-Laßwitz-Preis Nominee for Bestes ausländisches Werk (Best Foreign Work) (2016)', 'PEN/Faulkner Award for Fiction Nominee (2015)', 'Sunburst Award Nominee for Adult (2015)\n...more\nJohn W. Campbell Memorial Award Nominee for Best Science Fiction Novel (2015)', 'British Fantasy Award Nominee for Best Horror Novel (August Derleth Award) (2015)', 'NAIBA Book of the Year for Fiction (2015)', 'Toronto Book Award Nominee (2015)', 'The Great Michigan Read (2015)', ""Women's Prize for Fiction Nominee for Longlist (2015)"", 'Andrew Carnegie Medal Nominee for Fiction (2015)', 'National Book Award Finalist for Fiction (2014)', 'Goodreads Choice Award Nominee for Fiction (2014)', 'The Rooster -- The Morning News Tournament of Books (2015)\n...less']","Toronto, Ontario  (Canada)   Michigan  (United States)",27415,5.667974662162162,7.111486486486485
63,63,https://www.goodreads.com/book/show/11594257-under-the-never-sky,Under the Never Sky,Veronica Rossi,3.99,8908,112256,374.0,2011,True,"['Young Adult', 'Science Fiction', '2,430 users']","['Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction (2012)', 'Premio El Templo de las Mil Puertas Nominee for Mejor novela extranjera perteneciente a saga (2012)']",Reverie,25153,5.576758445945947,6.929054054054054
64,64,https://www.goodreads.com/book/show/15839976-red-rising,Red Rising,Pierce Brown,4.24,26577,268482,382.0,2014,True,"['Science Fiction', 'Fantasy', 'Young Adult']","['Goodreads Choice Award for Debut Goodreads Author & Nominee for Young Adult Fantasy & Science Fiction (2014) and Nominee for Best of the Best  (2018)', 'Premio El Templo de las Mil Puertas for Mejor novela extranjera perteneciente a saga (2014)']",Mars,24802,5.956826013513514,7.6891891891891895
65,65,https://www.goodreads.com/book/show/169756.Feed,Feed,M.T. Anderson,3.55,6718,59584,308.0,2002,False,"['Young Adult', 'Science Fiction', 'Science Fiction']","['Golden Duck Award for Young Adult (Hal Clement Award) (2003)', 'Los Angeles Times Book Prize for Young Adult Literature (2002)', 'Boston Globe-Horn Book Award Nominee for Fiction (2003)', ""National Book Award Finalist for Young People's Literature (2002)"", 'Margaret A. Edwards Award (2019)']",,22825,4.9078395270270265,5.591216216216216
66,66,https://www.goodreads.com/book/show/7137327-enclave,Enclave,Ann Aguirre,3.9,5082,68083,259.0,2011,True,"['Young Adult', 'Science Fiction', '1,697 users']","['RITA Award by Romance Writers of America for Best Young Adult Romance (2012)', ""Pennsylvania Young Readers' Choice Award Nominee for Young Adults (2013)""]",New York State  (United States),22732,5.439934121621621,6.655405405405405
67,67,https://www.goodreads.com/book/show/18414.Utopia,Utopia,Thomas More,3.55,3048,61985,163.0,1516,False,"['Classics', 'Philosophy', 'Fiction']",,Antwerp  (Belgium)   Utopia,21926,4.9078395270270265,5.591216216216216
68,68,https://www.goodreads.com/book/show/38169.Alas_Babylon,"Alas, Babylon",Pat Frank,4.07,3319,40766,323.0,1959,False,"['Fiction', 'Science Fiction', 'Apocalyptic']",['Audie Award for Fiction (2012)'],"Fort Repose, Florida  (United States)   Florida  (United States)   Omaha, Nebraska  (United States)   …more Syria  …less",20341,5.698380067567568,7.172297297297298
69,69,https://www.goodreads.com/book/show/826845.The_Chrysalids,The Chrysalids,John Wyndham,3.93,2282,44929,200.0,1955,False,"['Science Fiction', 'Fiction', 'Classics']",['Złota Sepulka for Książka autora zagranicznego (1985)'],Labrador  (Canada),20294,5.48554222972973,6.746621621621622
70,70,https://www.goodreads.com/book/show/76778.The_Martian_Chronicles,The Martian Chronicles,Ray Bradbury,4.15,8323,219437,182.0,1950,False,"['Science Fiction', 'Fiction', 'Classics']",['Analog Award Nominee for All-Time Best Book (1952)'],Mars,20276,5.82000168918919,7.415540540540541
71,71,https://www.goodreads.com/book/show/11557.Swan_Song,Swan Song,Robert R. McCammon,4.28,3737,57134,956.0,1987,False,"['Horror', 'Fiction', 'Apocalyptic']","['Bram Stoker Award for Best Novel (1987)', 'World Fantasy Award Nominee for Best Novel (1988)', 'Japan Adventure Fiction Association Prize 日本冒険小説協会大賞特別賞 for Best Translated Novel (1994)']","New York City, New York  (United States)   West Virginia  (United States)   Kansas  (United States)   …more Pennsylvania  (United States)   Salt Lake City, Utah  (United States)   Idaho  (United States)   …less",19965,6.017636824324326,7.810810810810812
72,72,https://www.goodreads.com/book/show/21611.The_Forever_War,The Forever War,Joe Haldeman,4.14,6098,145495,278.0,1974,True,"['Science Fiction', 'Fiction', 'War']","['Hugo Award for Best Novel (1976)', 'Nebula Award for Best Novel (1975)', 'Locus Award for Best Novel (1976)', 'Ditmar Award for Best International Long Fiction (1976)']",,18656,5.804798986486486,7.385135135135135
73,73,https://www.goodreads.com/book/show/38180.On_the_Beach,On the Beach,Nevil Shute,3.95,2649,36473,296.0,1957,False,"['Fiction', 'Science Fiction', 'Apocalyptic']",,"Australia  Melbourne, Victoria  (Australia)",17960,5.515947635135135,6.807432432432433
74,74,https://www.goodreads.com/book/show/889284.The_Postman,The Postman,David Brin,3.9,1345,32409,321.0,1985,False,"['Science Fiction', 'Fiction', 'Apocalyptic']","['Hugo Award Nominee for Best Novel (1986)', 'Nebula Award Nominee for Best Novel (1985)', 'Locus Award for Best Science Fiction Novel (1986)', 'John W. Campbell Memorial Award for Best Science Fiction Novel (1986)', 'SF Chronicle Award Nominee for Novel (1986)']",Pacific Northwest  (United States),17953,5.439934121621621,6.655405405405405
75,75,https://www.goodreads.com/book/show/10576365-the-darkest-minds,The Darkest Minds,Alexandra Bracken,4.17,16976,159513,488.0,2012,True,"['Young Adult', 'Science Fiction', '3,049 users']","['Lincoln Award Nominee (2016)', 'Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction (2013)']",,17799,5.850407094594595,7.476351351351351
76,76,https://www.goodreads.com/book/show/11607.The_Running_Man,The Running Man,Richard Bachman,3.88,3504,107979,317.0,1982,False,"['Horror', 'Fiction', 'Science Fiction']",,,17747,5.409528716216216,6.594594594594594
77,77,https://www.goodreads.com/book/show/332775.Incarceron,Incarceron,Catherine Fisher,3.64,5365,59736,458.0,2007,True,"['Fantasy', 'Young Adult', 'Science Fiction']","['Mythopoeic Fantasy Award Nominee for Children’s Literature (2011)', 'Milwaukee County Teen Book Award Nominee (2011)', 'CYBILS Award Nominee for Young Adult Fantasy & Science Fiction (2007)', 'Carnegie Medal Nominee (2008)']",,16945,5.044663851351352,5.864864864864865
78,78,https://www.goodreads.com/book/show/414895.Planet_of_the_Apes,Planet of the Apes,Pierre Boulle,3.96,1593,34944,268.0,1963,False,"['Science Fiction', 'Fiction', 'Classics']",,Soror,16121,5.531150337837838,6.837837837837839
79,79,https://www.goodreads.com/book/show/827.The_Diamond_Age,"The Diamond Age: Or, a Young Lady's Illustrated Primer",Neal Stephenson,4.16,3532,86456,499.0,1995,False,"['Science Fiction', 'Fiction', 'Science Fiction']","['Hugo Award for Best Novel (1996)', 'Nebula Award Nominee for Best Novel (1996)', 'Locus Award for Best Science Fiction Novel (1996)', 'Arthur C. Clarke Award Nominee (1996)', 'John W. Campbell Memorial Award Nominee for Best Science Fiction Novel (1996)\n...more\nPrometheus Award Nominee for Best Novel (1996)\n...less']",China  Shanghai  (China),14945,5.835204391891892,7.4459459459459465
80,80,https://www.goodreads.com/book/show/9917938-blood-red-road,Blood Red Road,Moira Young,3.9,5828,61389,459.0,2011,True,"['Young Adult', 'Science Fiction', '1,472 users']","['Locus Award Nominee for Best First Novel (2012)', 'Sunburst Award Nominee for Young Adult (2012)', ""Costa Book Award for Children's Book (2011)"", 'Teen Buckeye Book Award Nominee (2012)', 'Milwaukee County Teen Book Award Nominee (2012)\n...more\nAmelia Elizabeth Walden Award Nominee (2012)', 'CYBILS Award for Fantasy & Science Fiction (Young Adult) (2011)', 'Carnegie Medal Nominee (2012)', 'Sheila A. Egoff Children’s Literature Prize (2012)', 'FAB Award (2013)\n...less']",,14850,5.439934121621621,6.655405405405405
81,81,https://www.goodreads.com/book/show/10567.Cell,Cell,Stephen King,3.66,6227,200024,449.0,2006,False,"['Horror', 'Fiction', 'Horror']",,United States of America  Maine  (United States)   Massachusetts  (United States),14817,5.075069256756757,5.925675675675676
82,82,https://www.goodreads.com/book/show/14817.A_Scanner_Darkly,A Scanner Darkly,Philip K. Dick,4.01,3248,93485,219.0,1977,False,"['Science Fiction', 'Fiction', 'Science Fiction']","['Locus Award Nominee for Best SF Novel (1978)', 'British Science Fiction Association Award for Novel (1978)', 'John W. Campbell Memorial Award Nominee for Best Science Fiction Novel (1978)', ""Graoully d'Or for Roman étranger (1979)"", 'Tähtivaeltaja Award (1991)']","Santa Ana, California  (United States)",14776,5.607163851351351,6.989864864864864
83,83,https://www.goodreads.com/book/show/2113260.Shades_of_Grey,Shades of Grey,Jasper Fforde,4.15,4259,32988,400.0,2009,True,"['Fantasy', 'Fiction', 'Science Fiction']","['Locus Award Nominee for Best Fantasy Novel (2011)', 'Warwick Prize for Writing Nominee for Longlist (2011)', 'Prix Julia Verlanger (2012)']",,14546,5.82000168918919,7.415540540540541
84,84,https://www.goodreads.com/book/show/6909544-birthmarked,Birthmarked,Caragh M. O'Brien,3.87,3619,48033,361.0,2010,True,"['Young Adult', 'Science Fiction', '1,178 users']","['Georgia Peach Book Award Nominee (2011)', 'Rhode Island Teen Book Award Nominee (2012)', 'Beehive Book Award Nominee (2012)', 'Arkansas Teen Book Award Nominee (2012)', 'CYBILS Award Nominee (2010)']",,14318,5.394326013513513,6.564189189189189
85,85,https://www.goodreads.com/book/show/14064.I_Am_Legend,I Am Legend,Richard Matheson,4.07,6486,102229,160.0,1954,False,"['Horror', 'Science Fiction', 'Fiction']",['Tähtivaeltaja Award (2008)'],"Los Angeles, California  (United States)",13714,5.698380067567568,7.172297297297298
